tweetid,text,date,username,userid
2.76E+17,@pcdspo: Situationer on Typhoon #PabloPH from Secretary @MARoxas as of 2 p.m. of December 5 2012: http://t.co/Wcr1DLGh | via @govph,Wed Dec 05 08:32:12 CET 2012,AHACentre,335829329
2.76E+17,Les autoritats augmenten a 200 les v�__ctimes mortals i 120.000 els despla�__ats a les #Filipines pel pas del tif�__ #Bopha. http://t.co/RW83F4Nj,Wed Dec 05 08:32:14 CET 2012,Catinformacio,262606630
2.76E+17,3:00PM today the eye of Typhoon #PabloPH was located at 100km Northwest of Roxas NorthernPalawan http://t.co/JyZ9Rxtf via @dost_pagasa,Wed Dec 05 08:33:05 CET 2012,gwaposanta,614582236
2.76E+17,3:00PM today the eye of Typhoon #PabloPH was located at 100km Northwest of Roxas NorthernPalawan http://t.co/5v43oYNZ via @dost_pagasa,Wed Dec 05 08:33:06 CET 2012,xarkansasx,76437836
2.76E+17,M�_̤s de 200 muertos y 87.000 evacuados en #Filipinas tras el paso del tif�__n #Bopha http://t.co/puz4F6SA,Wed Dec 05 08:33:17 CET 2012,paisesconflicto,444004597
2.76E+17,PAGASA �_�_��Pablo�_�_��_ Report: Updates as of December 5 2012 (2PM) http://t.co/sU7o9diW @dost_pagasa #PabloPH #CebuFinest,Wed Dec 05 08:34:32 CET 2012,CebuFinest,136935512
2.76E+17,http://t.co/feQCv7Kn Lola Cora being interviewed by @Karen_DaviLa Cateel </3 #PabloPH,Wed Dec 05 08:35:24 CET 2012,paulatoroba,77197326
2.76E+17,Dumaguete City's port after pablo. #PabloPH http://t.co/zg9iWrT2,Wed Dec 05 08:35:47 CET 2012,sexytwixgal,27385388
2.76E+17,@rapplerdotcom: IN PHOTOS: Lives destroyed by 'Pablo' http://t.co/Nbf9Eqli #PabloPH #Bopha --envt'l effects of #Mining #Logging in Mindanao!,Wed Dec 05 08:35:51 CET 2012,mayanimosity,88576266
2.76E+17,@just_sayyn: Just after #PabloPH papasok na naman daw si #QuintaPH. Keep praying for the Philippines. http://t.co/vmozTx51 via @gmanews,Wed Dec 05 08:36:18 CET 2012,aneleislove,133588767
2.76E+17,@CebuFinest: PAGASA �_�_��Pablo�_�_��_ Report: Updates as of December 5 2012 (2PM) http://t.co/sU7o9diW @dost_pagasa #PabloPH #CebuFinest,Wed Dec 05 08:37:04 CET 2012,flippy0721,154259098
2.76E+17,#PabloPH / Typhoon Bopha now over open waters after impacting Palawan today. http://t.co/eAJh9cdm.  @robertspeta,Wed Dec 05 08:38:24 CET 2012,RaineMusing,23927822
2.76E+17,@mayanimosity: @rapplerdotcom: IN PHOTOS: Lives destroyed by 'Pablo' http://t.co/Nbf9Eqli #PabloPH #Bopha --envt'l effects of #Mining ...,Wed Dec 05 08:38:27 CET 2012,WebStalker,171849865
2.76E+17,How's the coverage so far? Feel free to share photos and reports on our Facebook & Twitter pages. http://t.co/FDbl4ZW2 �_�__ #PabloPH,Wed Dec 05 08:38:39 CET 2012,nujp,54804996
2.76E+17,The death toll from #PabloPh climbed to 140; rescuers battle to reach areas cut off in flash floods. http://t.co/xYKllcpA @inquirerdotnet,Wed Dec 05 08:39:43 CET 2012,InqMetro,807134468
2.76E+17,Nang dahil kay #typhoonpablo #pabloph #ggvillage http://t.co/efyUJpvx,Wed Dec 05 08:40:47 CET 2012,MaeParr,78852536
2.76E+17,@InqMetro: The death toll from #PabloPh climbed to 140; rescuers battle to reach areas cut off in flash floods. http://t.co/xYKllcpA  ...,Wed Dec 05 08:41:42 CET 2012,wenceday,14832421
2.76E+17,"  #Prayers ""@kasabiiti: Sad :(  @TIME: More than 200 killed in the Philippines by Typhoon #Bopha | http://t.co/lM8HNzkS (via @TIMEWorld)""",Wed Dec 05 08:41:46 CET 2012,sbadnose,114489830
2.76E+17," ""There�_�_��s just no way we can mess up with nature.  It always wins."" #PabloPH (corrected link) http://t.co/jqt7SSzu",Wed Dec 05 08:41:49 CET 2012,IAGorgph,259078886
2.76E+17,Strong winds in Davao City as Typhoon #PabloPH hit Davao Region.http://t.co/EAFLnk6x http://t.co/hqnR2uLG,Wed Dec 05 08:42:05 CET 2012,PDIPhils,343250944
2.76E+17,Strong winds in Davao City as Typhoon #PabloPH hit Davao Region. http://t.co/sLQsSEtH,Wed Dec 05 08:42:30 CET 2012,PDIPhils,343250944
2.76E+17,Over a 100 dead BBC News - #Philippine death toll from Typhoon #Bopha rises http://t.co/Qxk5PHMh,Wed Dec 05 08:42:41 CET 2012,betwasharma,45577619
2.76E+17,Philippines typhoon death toll worsens - http://t.co/LDQKN1rQ #Bopha #tropicalstorm - sent from my Android phone with Guardian Anywhere,Wed Dec 05 08:43:24 CET 2012,benking01,62306952
2.76E+17,@robwinder: Beastly is the word  @washingtonpost: Beastly super typhoon bears down on Philippines: http://t.co/YMQmRF71 #Bopha http ...,Wed Dec 05 08:43:47 CET 2012,andrianakari,625903325
2.76E+17,@paisesconflicto: M�_̤s de 200 muertos y 87.000 evacuados en #Filipinas tras el paso del tif�__n #Bopha http://t.co/puz4F6SA,Wed Dec 05 08:44:03 CET 2012,milcamins,551312781
2.76E+17,At 03:00PM the eye of Typhoon #PabloPH was located 100km NW of Roxas Northern Palawan. For more information pls visit http://t.co/zMWeYfHY,Wed Dec 05 08:45:24 CET 2012,mattmontoyalive,165532841
2.76E+17,+EIL+ Die Zahl der Opfer des Taifuns #Bopha auf den Philippinen ist auf mindestens 238 gestiegen. Gleich mehr auf http://t.co/2BTlyZSF,Wed Dec 05 08:47:01 CET 2012,N24_de,15738602
2.76E+17,#Typhoon toll doubles in the #Philippines http://t.co/3tycDTlr via @AJEnglish #SuperTyphoon #Bopha #PabloPH #Mindanao,Wed Dec 05 08:47:55 CET 2012,Arkij,25847516
2.76E+17,Aside from #PabloPH trend  the rest of the trending topics are trash.,Wed Dec 05 08:48:02 CET 2012,Prisoner_6_2_7,133660327
2.76E+17,@nababaha: Latest position and track of #PabloPH. http://t.co/p2VppdfI,Wed Dec 05 08:48:32 CET 2012,AllaneLenoa,854475534
2.76E+17,taken @ #MSU-IIT Gym Iligan City   during typhoon #PabloPH http://t.co/bPcOkmRe,Wed Dec 05 08:48:46 CET 2012,jongdal31,980134314
2.76E+17,Kuha mula kay Jay Calvin Larrosa sa Dumaguete-Sibulan Airport kaninang 3:30 ng hapon. #PabloPH #PanahonTV http://t.co/meohq2sp,Wed Dec 05 08:49:38 CET 2012,PanahonTV,793180483
2.76E+17,@khadijapatel:  @AP: BREAKING:Philippine officials say the death toll from Typhoon #Bopha has risen to more than 200 people: http:/ ...,Wed Dec 05 08:50:27 CET 2012,LucaVanCharli,199293412
2.76E+17,"  ""@TIME: More than 200 killed in the Philippines by Typhoon #Bopha | http://t.co/EFmDFl2g (via @TIMEWorld)"" Prayers out.",Wed Dec 05 08:50:56 CET 2012,Busta_Marlon,194491001
2.76E+17,Filipinler�_�_��de �__l�__ say����s���� art����yor. #Typhoon #Bopha #Philippines @manila_bulletin http://t.co/eAvPLVwU,Wed Dec 05 08:51:00 CET 2012,DAGMEDIA,196969243
2.76E+17,Nature wins. All the time http://t.co/sO3QI5SX #PabloPH,Wed Dec 05 08:51:11 CET 2012,kerbouchard27,142906611
2.76E+17," ""@20m: El tif�__n #Bopha deja cerca de 100 muertos en #Filipinas http://t.co/vD8PrrZl""@ElenaSezDez",Wed Dec 05 08:51:21 CET 2012,mdiazfranco,217853899
2.76E+17,Kasalukuyan pong #BINABAYO ni #PabloPH ang ibang parte ng Pilipinas. Kung siy Si Pablo magpapaBAYO ka ba?  http://t.co/tjuOqu03,Wed Dec 05 08:51:49 CET 2012,MsEnchongDee,348050575
2.76E+17,#Typhoon pounds southern #Philippines http://t.co/6y5Ue29a #SuperTyphoon #Bopha #PabloPH #Mindanao,Wed Dec 05 08:52:10 CET 2012,Arkij,25847516
2.76E+17,@Eyestorm_Eric: Visible HD desde la EEI del Super Tif�__n #Bopha CAT5. Bestial cicl�__n afectando el Sur de Filipinas.  http://t.co/aF9AKmds,Wed Dec 05 08:52:39 CET 2012,novellatwittina,61054090
2.76E+17,[ via @Dost_pagasa ]At 03:00PM 5/DEC/2012 the eye of Typhoon #PabloPH was located at 100km Northwest of Roxas... http://t.co/USgNOPYU,Wed Dec 05 08:52:52 CET 2012,UNTVweb,32726264
2.76E+17,�_�_��@ABSCBNNews: 260 still missing in ComVal flashflood http://t.co/BMzNUux5�_�_��_ #rescuePH #reliefPH,Wed Dec 05 08:53:39 CET 2012,tonyocruz,4524501
2.76E+17,New footage I shot yesterday of yet more storm surge damage from #typhoon #bopha / #Pablo in NE Palau - http://t.co/R3vC01m8,Wed Dec 05 08:54:03 CET 2012,typhoonfury,34615731
2.76E+17,TYPHOON #PabloPH | Latest MTSAT ENHANCED-IR Satellite Image mula sa PAGASA kaninang 2:30 ng hapon.Patuloy na... http://t.co/4kK8mQDR,Wed Dec 05 08:56:02 CET 2012,PanahonTV,793180483
2.76E+17,TYPHOON #PabloPH | Latest MTSAT ENHANCED-IR Satellite Image mula sa PAGASA kaninang 2:30 ng hapon. http://t.co/2NMptrzo,Wed Dec 05 08:56:46 CET 2012,PanahonTV,793180483
2.76E+17,Typhon aux Philippines : au moins 115 morts #Bopha | http://t.co/ryEfRoit,Wed Dec 05 08:57:54 CET 2012,atlantico_fr,185167847
2.76E+17,Roxas: �_�_��They were actually there to help and be ready for our kababayans�_�_��http://t.co/9PZlwya3 #PabloPH,Wed Dec 05 09:00:24 CET 2012,PIANewsDesk,525171812
2.76E+17,NASA - Super #Typhoon #Bopha http://t.co/9Qj4YtRW via @NASA,Wed Dec 05 09:01:13 CET 2012,FMKoh,35536674
2.76E+17,@maKEITHtrue: Condolence to the 115 people died due to Typhoon #PabloPH and super thanks to God for not ... http://t.co/QR3vpLLk,Wed Dec 05 09:01:21 CET 2012,essejaybee,86883015
2.76E+17,@AJELive: More than 40000 people take shelter in evacuation centres as #Typhoon #Bopha hits southern #Philippines  http://t.co/v4cVdXtW,Wed Dec 05 09:02:16 CET 2012,Andrjaco,28332935
2.76E+17,this is bad ! tonyocruz: @ABSCBNNews: 260 still missing in ComVal flashflood http://t.co/MlkLkhju #rescuePH #reliefPH,Wed Dec 05 09:02:21 CET 2012,myramere16,178627910
2.76E+17,Storm situation update from Davao. #PabloPH #reliefPH  @rockeddavao http://t.co/C0Y9769y,Wed Dec 05 09:02:37 CET 2012,gangbadoy,39962482
2.76E+17,Mahangin sa taas. Eto kasing si #PabloPH nagpapasikat. Pa'blow pa ng malakas na hangin. XD http://t.co/KL8t4b4n,Wed Dec 05 09:02:47 CET 2012,iAmEarl14,721502144
2.76E+17,Oltre 100 morti per il tifone #Bopha nelle #Filippine http://t.co/dMpLeT1t,Wed Dec 05 09:02:55 CET 2012,alpacx,209240102
2.76E+17,Tifone #Bopha disperazione nelle #Filippine http://t.co/00KKUyvI FOTOGALLERY,Wed Dec 05 09:05:18 CET 2012,la_stampa,29416653
2.76E+17,TOP STORY: (UPDATED) 'Pablo:' At least 238 dead in #Davao Copostela Valley http://t.co/2p0ihUA9 #PabloPH,Wed Dec 05 09:05:19 CET 2012,rapplerdotcom,330826792
2.76E+17,Le typhon #Bopha a fait au moins 238 #morts aux #Philippines - rts.ch - info - monde http://t.co/aBfp4OdE .... n'oublions pas....,Wed Dec 05 09:05:41 CET 2012,Amandinebp,421178097
2.76E+17,BBC News - Philippine death toll from #SuperTyphoon #Bopha rises http://t.co/MSG6aWcm #Typhoon #PabloPH #Mindanao #Cat5 equivalent,Wed Dec 05 09:05:49 CET 2012,Arkij,25847516
2.76E+17,OH MY GOD  @rapplerdotcom: TOP STORY: (UPDATED) 'Pablo:' At least 238 dead in #Davao Copostela Valley http://t.co/udDMtfcc #PabloPH,Wed Dec 05 09:06:44 CET 2012,rieyainmanila,30486203
2.76E+17," Sad :( ""@rapplerdotcom TOP STORY: (UPDATED) 'Pablo:' At least 238 dead in #Davao Copostela Valley http://t.co/WIApd4M5  #PabloPH""",Wed Dec 05 09:07:07 CET 2012,gnmyrtl,99270527
2.76E+17,@Amandinebp: Le typhon #Bopha a fait au moins 238 #morts aux #Philippines - rts.ch - info - monde http://t.co/aBfp4OdE .... n'oublion ...,Wed Dec 05 09:07:26 CET 2012,Ben_stan54,805366974
2.76E+17,#PrayForPhilippines #PabloPH #bbcnews take care everyone.... http://t.co/VrQrQVui,Wed Dec 05 09:07:32 CET 2012,jayrockurworld,193639716
2.76E+17,PAGASA: At 3PM the eye of Typhoon #PabloPH was located at 100km Northwest of Roxas Northern Palawan (11.1��́N 118.8��́E). http://t.co/mhPruOXb,Wed Dec 05 09:07:41 CET 2012,iloveLanceAdion,535206101
2.76E+17,+EIL+ Die Zahl der Opfer des Taifuns #Bopha auf den Philippinen ist auf mindestens 238 gestiegen. http://t.co/Y5EJ8D1I,Wed Dec 05 09:07:54 CET 2012,Honorarberater1,152350118
2.76E+17,@rapplerdotcom: TOP STORY: (UPDATED) 'Pablo:' At least 238 dead in #Davao Copostela Valley http://t.co/8tYXAfHE #PabloPH,Wed Dec 05 09:08:19 CET 2012,kevinleetse,17797401
2.76E+17,Mapapanood din ang #PanahonTVExpress via online livestream sa @PTVph website http://t.co/ktkNsSSn #PabloPH,Wed Dec 05 09:08:45 CET 2012,PanahonTV,793180483
2.76E+17,[2nd UPDATE] Biktima sa pananalasa ni 'Pablo' sa ComVal: 72 patay 207 nawawala http://t.co/OLJTgHXY #PabloPH,Wed Dec 05 09:09:44 CET 2012,erikreports21,933908136
2.76E+17,#Philippine #death #toll from #Typhoon #Bopha #rises up to over 200 #according to #local #officials  http://t.co/NXbr4hlJ,Wed Dec 05 09:10:09 CET 2012,TheBronyMontana,434065444
2.76E+17,Philippines.���_Le typhon Bopha a fait���_ au moins 115 morts http://t.co/VYLdeEst #Bopha #fait #Moins #morts #Philippines.���_Le,Wed Dec 05 09:10:20 CET 2012,Nouvellesdumond,411801550
2.76E+17,UPDATE: Agence France Presse report: #PabloPH leaves trail of destruction 238 dead hundreds missing in Mindanao http://t.co/vVEpgG0t,Wed Dec 05 09:10:26 CET 2012,gmanews,39453212
2.76E+17,Death toll jumps to 238 after typhoon ravages Philippines hundreds missing http://t.co/qn0eGjjK #AFP #Bopha #Typhoon,Wed Dec 05 09:10:40 CET 2012,AFP,380648579
2.76E+17,@TheBronyMontana: #Philippine #death #toll from #Typhoon #Bopha #rises up to over 200 #according to #local #officials  http://t.co/N ...,Wed Dec 05 09:10:55 CET 2012,TheModernTech18,172309615
2.76E+17,Death toll from #Philippines #Typhoon #Bopha rises. My @SBSnews report on the devastating aftermath: http://t.co/gHvVkimC,Wed Dec 05 09:11:31 CET 2012,Katmyu,243130502
2.76E+17,#Philippines typhoon toll rises to 129 http://t.co/bMvCHIya #Bopha,Wed Dec 05 09:11:37 CET 2012,wespeaknews,392064207
2.76E+17,@gmanews: UPDATE: AFP report: #PabloPH leaves trail of destruction 238 dead hundreds missing in Mindanao http://t.co/4Mki2J69,Wed Dec 05 09:11:47 CET 2012,rey_rafols,306016698
2.76E+17,Les #Philippines endeuill�_��es apr�_��s le passage du typhon #Bopha http://t.co/vx1xY1lI,Wed Dec 05 09:12:46 CET 2012,770zeevbentsion,204232447
2.76E+17," ""@gmanews: Agence France Presse report: #PabloPH leaves trail of destruction 238 dead hundreds missing in Mindanao http://t.co/IEj3V3VC """,Wed Dec 05 09:12:58 CET 2012,Taong_Grasas,446763676
2.76E+17,Current position of typhoon #PabloPH. I just thought that you might want to know. http://t.co/MdjuQZtc,Wed Dec 05 09:13:24 CET 2012,simply_chiqui,712730544
2.76E+17,@770zeevbentsion: Les #Philippines endeuill�_��es apr�_��s le passage du typhon #Bopha http://t.co/vx1xY1lI,Wed Dec 05 09:14:24 CET 2012,mickaelariel,36359038
2.76E+17,Current position of typhoon #PabloPh. I just thought that you might want to know. http://t.co/hIOzApZm,Wed Dec 05 09:15:57 CET 2012,simply_chiqui,712730544
2.76E+17,gmanews: UPDATE: Agence France Presse report: #PabloPH leaves trail of destruction 238 dead hundreds missing in... http://t.co/x9GlmfVE,Wed Dec 05 09:16:02 CET 2012,NoelFCristo,77363670
2.76E+17," ""UPDATE: Agence France Presse report: #PabloPH leaves trail of destruction 238 dead hundreds missing in (cont) http://t.co/ef0KtNHy",Wed Dec 05 09:16:22 CET 2012,munetstarrific,235085341
2.76E+17,@KerrJason_05: #pabloph fallen trees on the street.. @cesdrilon http://t.co/E5yBgD0v,Wed Dec 05 09:17:02 CET 2012,cesdrilon,118935599
2.76E+17,@gangbadoy: Storm situation update from Davao. #PabloPH #reliefPH  @rockeddavao http://t.co/C0Y9769y,Wed Dec 05 09:17:08 CET 2012,dailygasms,7869822
2.76E+17," ""@gmanews: UPDATE: Agence France Presse report: #PabloPH leaves trail of destruction 238 dead hundreds missing (cont) http://t.co/IXzXElVZ",Wed Dec 05 09:17:49 CET 2012,munetstarrific,235085341
2.76E+17,Situationer on typhoon #PabloPH from Secretary Mar Roxas December 5 2012 as of 2 p.m. http://t.co/rPUtueks �_�__ | via @govph,Wed Dec 05 09:18:04 CET 2012,ANCALERTS,44728980
2.76E+17,�_�_��@rapplerdotcom: TOP STORY: (UPDATED) 'Pablo:' At least 238 dead in #Davao Copostela Valley http://t.co/T7S21HJu #PabloPH�_�_��_ Let's pray guys!,Wed Dec 05 09:18:10 CET 2012,ThattGirrlll,990318810
2.76E+17,#Mas #de #un #centenar #de #muertos #en #Filipinas #por #el #tifon #Bopha: // http://t.co/UlY2ym7q para mas ... http://t.co/G3yN7323,Wed Dec 05 09:18:31 CET 2012,sp_noticias,516490057
2.76E+17,#Filippine il #tifone #Bopha devasta Palawan: almeno 230 vittime e centinaia di dispersi - Repubblica.it http://t.co/JPLs4iLr,Wed Dec 05 09:20:25 CET 2012,lasilviafollowa,840381014
2.76E+17,At 04:00PM 5/DEC/2012 the eye of Typhoon #PabloPH was located at 110km Northwest of Roxas Northern Palawan... http://t.co/RN3BJ3eb,Wed Dec 05 09:20:41 CET 2012,dost_pagasa,202890266
2.76E+17,CATEEL badly needs clothing food bottled water medicines and other basic needs. #PabloPH #HelpCateel http://t.co/6TDZbxJw,Wed Dec 05 09:21:24 CET 2012,venussmileygal,18237312
2.76E+17,The lead up of #Typhoon #Bopha in images http://t.co/Oj84bOFT | #28W #PabloPH,Wed Dec 05 09:22:30 CET 2012,AJEWeather,449678218
2.76E+17,Nature always wins @aveenacunagulo #PabloPH http://t.co/sO3QI5SX,Wed Dec 05 09:23:11 CET 2012,kerbouchard27,142906611
2.76E+17,PAGASA Typhoon #PabloPH track as of 08AM 05/DEC/2012. The public and the disaster coordinating councils concerned... http://t.co/Y0XjlfmK,Wed Dec 05 09:23:44 CET 2012,dost_pagasa,202890266
2.76E+17,P3.29-M worth of relief assistance released for victims of Pablo #ReliefPH http://t.co/FqaI799r,Wed Dec 05 09:24:00 CET 2012,govph,170965705
2.76E+17,Davsur town provides relief to Typhoon Pablo victimshttp://t.co/HT1W6VSm #PabloPH @NDRRMC_Opcen,Wed Dec 05 09:26:22 CET 2012,PIANewsDesk,525171812
2.76E+17,CATEEL DAVAO ORIENTAL badly needs clothing food bottled water medicines and other basic needs #PabloPH #HelpCateel http://t.co/gjdwyi79,Wed Dec 05 09:26:33 CET 2012,highreaching,10781252
2.76E+17,#Bopha described as �_�_��unique storm�_�_��_ @AIRWorldwide http://t.co/T5iMPbli #storm #insurance,Wed Dec 05 09:27:08 CET 2012,Carl_Insurance,964046294
2.76E+17,@dinkysunflower @mlq3 @juLiusbabao @Karen_DaviLa @noynoyaquino please #helpMONKAYO-municipal health center #PabloPH http://t.co/PrQUmyDS,Wed Dec 05 09:28:52 CET 2012,tintinongbay,419198996
2.76E+17,At 04:00PM 12/05/2012 eye of #PabloPH located at 110km Northwest of Roxas Northern Palawan... http://t.co/6HRq75a5 | via @dost_pagasa,Wed Dec 05 09:29:44 CET 2012,pcdspo,192849591
2.76E+17,at DAVAO DEL NOE giniba nya ang PUBLIC TERMINAL namin :( #PabloPH @ANCALES http://t.co/dwNwYePc,Wed Dec 05 09:30:00 CET 2012,shemtooii,353513370
2.76E+17,#bopha se ne discute su facebook  http://t.co/bNRMxDuB,Wed Dec 05 09:30:02 CET 2012,FacebookCerca,442842071
2.76E+17,gli ultimi aggiornamenti su #bopha  http://t.co/bNRMxDuB,Wed Dec 05 09:30:03 CET 2012,FacebookCerca,442842071
2.76E+17,#Update: #Philippines #typhoon #death #toll #reaches #238  http://t.co/RA6331WF #TyphoonBopha #Bopha #RIP #Sad #Tragic,Wed Dec 05 09:30:37 CET 2012,TheBronyMontana,434065444
2.76E+17,#PabloPH:(DEVELOPING)At least 44 feared killed in ComVal mudslide - http://t.co/wI3giMKn  http://t.co/pTPQ1zUT (via @News5AKSYON),Wed Dec 05 09:31:26 CET 2012,PHLFirstNews,257277393
2.76E+17,#Philippijnen : #Typhoon #Bopha maakte reeds 238 doden + helwit meer ellende - http://t.co/zlrjYWjp,Wed Dec 05 09:31:36 CET 2012,ArmandVervaeck,866157062
2.76E+17,Situationer on typhoon #PabloPH from Secretary Mar Roxas December 5 2012 as of�_�__ http://t.co/uu8xRQWR #anc,Wed Dec 05 09:32:00 CET 2012,NewsonTweets,415424591
2.76E+17,Drop off center for Davao-based friends to help #PabloPH victims via @AFRIMindanao http://t.co/ou7AR1iH,Wed Dec 05 09:32:09 CET 2012,msbugtay,51937747
2.76E+17,noynoyaquino:  @dost_pagasa: At 04:00PM 5/DEC/2012 the eye of Typhoon #PabloPH was located at 110km Northwest of... http://t.co/fyX6n6bb,Wed Dec 05 09:32:32 CET 2012,NoelFCristo,77363670
2.76E+17,#Philippines Relief Fund: A call to increase mobile connectivity http://t.co/pwsLhB4G #PabloPH #Bopha #FilAm,Wed Dec 05 09:33:29 CET 2012,citizentheory,16897577
2.76E+17,Sadly not surprising but the death toll from Typhoon #Bopha has risen to at least 200 souls in the Philippines: http://t.co/KhQvf0x6,Wed Dec 05 09:33:52 CET 2012,EricFisherTWC,168912732
2.76E+17,"  ""@govph: P3.29-M worth of relief assistance released for victims of Pablo #ReliefPH http://t.co/sSzpQQTB""",Wed Dec 05 09:36:13 CET 2012,PIANewsDesk,525171812
2.76E+17,@cmfr: Preparing for typhoon-related calamities: How can the press help? http://t.co/5sY70eoN #QOTW #PabloPH #rescuePH #reliefPH,Wed Dec 05 09:36:17 CET 2012,hbmacale,2798621
2.76E+17,#Fillippine tifone #Bopha causa 230 morti e centinaia di dispersi f#foto e #video - http://t.co/C9A1dJsN,Wed Dec 05 09:36:56 CET 2012,BlitzQuotidiano,31762979
2.76E+17,#Typhoon toll doubles in the #Philippines: http://t.co/xkM3iFVt | #Bopha,Wed Dec 05 09:37:18 CET 2012,TibidyUS,313799444
2.76E+17,"  @PIANewsDesk:  ""@govph: P3.29-M worth of relief assistance released for victims of Pablo #ReliefPH http://t.co/sSzpQQTB""",Wed Dec 05 09:37:21 CET 2012,Dapple2012,566184777
2.76E+17,Pagragasa ng tubig sa Cagayan de Oro river sa Marcos Bridge video mula kay Jean Bolger ng CDO. #PabloPH #PanahonTV http://t.co/BLTKvBbo,Wed Dec 05 09:39:52 CET 2012,PanahonTV,793180483
2.76E+17,[ via @DOST_PAGASA ] At 04:00PM 5/DEC/2012 the eye of Typhoon #PabloPH was located at 110km Northwest of... http://t.co/QbLDyocH,Wed Dec 05 09:39:55 CET 2012,UNTVweb,32726264
2.76E+17,ISS-Aufnahme vom Super-Taifun #Bopha #Pablo.Das Bild vom 2.12. zeigt den  Taifun auf dem Weg Richtung Philippinenhttp://t.co/zUPRmiBR (FW),Wed Dec 05 09:39:58 CET 2012,DLR_de,16009851
2.76E+17,Marcos Bridge in Cagayan de Oro at 3:40 PM yesterday. #PabloPH http://t.co/67S90Qc6,Wed Dec 05 09:40:14 CET 2012,incdo,404852322
2.76E+17,3 DavOr coastal towns still isolatedhttp://t.co/LDkpFK5l #PabloPH,Wed Dec 05 09:41:23 CET 2012,PIANewsDesk,525171812
2.76E+17,Goodbye Pareng Pablo! Time to clean up :) #pabloPH http://t.co/083tPM7G,Wed Dec 05 09:41:46 CET 2012,strawberRACHE,102065606
2.76E+17,#PabloPH:(DEVELOPING)At least 44 feared killed in ComVal mudslide - http://t.co/cLK966Bv  http://t.co/3HXBBthQ  (via @News5AKSYON),Wed Dec 05 09:41:54 CET 2012,PHLPrimeNews,501359246
2.76E+17,Il tifone #Bopha fa 300 morti nelle #Filippine http://t.co/lSIwWu30,Wed Dec 05 09:42:41 CET 2012,GlobalistNet,319735845
2.76E+17,Drop off center for Davao-based friends to help #PabloPH victims in Caraga DavOr via @AFRIMindanao http://t.co/bTjAfYy5,Wed Dec 05 09:42:54 CET 2012,mccapili,117387290
2.76E+17," #Bopha ein Kat.5 ""Super-Taifun"" bringt Tot und Verw�__stung im Pazifik :( http://t.co/4nDLuqgp",Wed Dec 05 09:43:42 CET 2012,kass_one,177878150
2.76E+17,Raf intern in '08. Remember 1st meeting in a rice field on Mindanao Island. Prayers for her as she ministers. #Bopha http://t.co/kX7N51hq,Wed Dec 05 09:45:03 CET 2012,JRogerDavis,33118902
2.76E+17,journalists policymakers follow our breaking news hybs: Typhoon #Pablo #Bopha  http://t.co/teY7cW5a & #DRCongo http://t.co/3d0mm7m6,Wed Dec 05 09:45:08 CET 2012,IOM_news,85469815
2.76E+17,#PabloPH made it to international headlines. :( http://t.co/xxwjaaA3,Wed Dec 05 09:45:19 CET 2012,msbugtay,51937747
2.76E+17,#PabloPH din kna? D pku ready for school. XD: #PabloPH din kna? D pku ready for school. XD http://t.co/MDWkoIfe,Wed Dec 05 09:45:58 CET 2012,randiaulia1,509225276
2.76E+17,@metofficestorms: Further news updates on the impact of Typhoon #Bopha on the Philippines: http://t.co/F4YIKg4H http://t.co/s6wnInuq,Wed Dec 05 09:46:14 CET 2012,oxkev,143462479
2.76E+17,#PabloPH:(DEVELOPING)At least 44 feared killed in ComVal mudslide - http://t.co/ytP0ahyB  http://t.co/xJyTa2nc  (via @News5AKSYON),Wed Dec 05 09:46:47 CET 2012,PHLActionNews28,521119266
2.76E+17,Comptine aux Philippines: Un typhon phon  phon..#bopha http://t.co/6TRj3Rcx: Le typhon Bopha fait 43 morts aux Philippines,Wed Dec 05 09:47:46 CET 2012,SandrineSimeoni,495890931
2.76E+17,#Philippines #Flood - from #Typhoon #Bopha - #Kills 74. http://t.co/GnODpkBx via @wordpressdotcom,Wed Dec 05 09:48:11 CET 2012,Wfoster2011,313302265
2.76E+17,@dlr_de: ISS-Aufnahme vom Super-Taifun #Bopha #Pablo.Das Bild vom 2.12. zeigt den  Taifun auf dem Weg.... http://t.co/QbrIrdYK (FW),Wed Dec 05 09:50:19 CET 2012,smowblog,31364808
2.76E+17," #ReliefPH : #helpMONKAYO @cesdrilon @juLiusbabao @Karen_DaviLa @ABSCBNKapamilya @soKRISme @annecurtissmith://pic.twitter.com/qJDC47jE""",Wed Dec 05 09:50:51 CET 2012,19Cremor,587433067
2.76E+17,#PabloPH:(DEVELOPING)At least 44 feared killed in ComVal mudslide - http://t.co/7MgKHjCg  http://t.co/3YsBflG0  (via @News5AKSYON),Wed Dec 05 09:51:41 CET 2012,PHLWorldNews,918274489
2.76E+17,Unbelievable! MT @PhilstarNews 'Pablo' death toll balloons to 200 http://t.co/98dlAajM #PabloPH,Wed Dec 05 09:52:12 CET 2012,FayGumba,380869650
2.76E+17,@Wfoster2011: #Philippines #Flood - from #Typhoon #Bopha - #Kills 74. http://t.co/GnODpkBx via @wordpressdotcom,Wed Dec 05 09:54:25 CET 2012,SEAtoday,983726060
2.76E+17,238 dead hundreds missing in #Philippines after typhoon #Bopha http://t.co/x8O8WXh2,Wed Dec 05 09:54:44 CET 2012,SBSNews,8197942
